id,team,country,league,season_start,season_end,final_league_pos,home_matches,home_wins,home_draws,home_losses,home_win_rate,home_draw_rate,home_loss_rate,home_points_per_match,home_goals_for,home_goals_for_per_90,home_goals_against,home_goals_against_per_90,home_xg,home_xg_avg,away_matches,away_wins,away_draws,away_losses,away_win_rate,away_draw_rate,away_loss_rate,away_points_per_match,away_goals_for,away_goals_for_per_90,away_goals_against,away_goals_against_per_90,away_xg,away_xg_avg,home_penalties_won,home_penalties_conceded,away_penalties_won,away_penalties_conceded,home_fouls_won_avg,home_fouls_conceded_avg,home_yellow_cards_won,home_yellow_cards_conceded,home_red_cards_won,home_red_conceded,away_fouls_won_avg,away_fouls_conceded_avg,away_yellow_cards_won,away_yellow_cards_conceded,away_red_cards_won,away_red_cards_conceded
1006,Crystal Palace,eng,Premier League,2024,2025,12,19,6,7,6,0.315789474,0.368421053,0.315789474,1.32,24,1.263157895,26,1.368421053,30.5,1.605263158,19,7,7,5,0.368421053,0.368421053,0.263157895,1.47,27,1.421052632,25,1.315789474,29.9,1.573684211,2,1,2,1,120,107.3684211,23.15789474,19.47368421,1.052631579,2.105263158,100,112.1052632,16.84210526,20,1.052631579,0
1007,Bournemouth,eng,Premier League,2024,2025,9,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,23,1.210526316,16,0.842105263,31.4,1.652631579,19,7,7,5,0.368421053,0.368421053,0.263157895,1.47,35,1.842105263,30,1.578947368,32.6,1.715789474,2,2,5,2,106.8421053,140.5263158,24.73684211,22.63157895,1.578947368,1.052631579,108.9473684,130,21.05263158,28.42105263,1.052631579,0.526315789
1008,Wolfsburg,de,Bundesliga,2024,2025,11,17,3,7,7,0.176470588,0.411764706,0.411764706,0.94,27,1.588235294,30,1.764705882,25,1.470588235,17,8,3,6,0.470588235,0.176470588,0.352941176,1.59,29,1.705882353,24,1.411764706,22.4,1.317647059,3,3,2,0,114.7058824,100.5882353,22.94117647,18.82352941,1.176470588,1.176470588,108.2352941,105.8823529,16.47058824,25.88235294,0,0.588235294
1009,Real Madrid,es,La Liga,2024,2025,2,19,16,1,2,0.842105263,0.052631579,0.105263158,2.58,45,2.368421053,19,1,46.6,2.452631579,19,10,5,4,0.526315789,0.263157895,0.210526316,1.84,33,1.736842105,19,1,28.6,1.505263158,7,1,7,2,133.6842105,81.57894737,20,12.10526316,0.526315789,0,146.8421053,92.63157895,25.26315789,17.36842105,2.631578947,2.105263158
1010,St. Pauli,de,Bundesliga,2024,2025,14,17,3,5,9,0.176470588,0.294117647,0.529411765,0.82,10,0.588235294,19,1.117647059,17.4,1.023529412,17,5,3,9,0.294117647,0.176470588,0.529411765,1.06,18,1.058823529,22,1.294117647,17.9,1.052941176,0,3,2,2,,,,,,,,,,,,
1011,Marseille,fr,Ligue 1,2024,2025,2,17,10,4,3,0.588235294,0.235294118,0.176470588,2,41,2.411764706,23,1.352941176,38.5,2.264705882,17,10,1,6,0.588235294,0.058823529,0.352941176,1.82,33,1.941176471,24,1.411764706,25.3,1.488235294,7,1,3,5,114.1176471,124.1176471,17.05882353,21.17647059,0.588235294,2.352941176,111.1764706,103.5294118,18.82352941,16.47058824,1.176470588,1.176470588
1012,Stuttgart,de,Bundesliga,2024,2025,9,17,7,2,8,0.411764706,0.117647059,0.470588235,1.35,35,2.058823529,27,1.588235294,36.1,2.123529412,17,7,6,4,0.411764706,0.352941176,0.235294118,1.59,29,1.705882353,26,1.529411765,26.2,1.541176471,3,3,3,0,131.1764706,101.1764706,33.52941176,23.52941176,2.352941176,1.176470588,120.5882353,109.4117647,24.11764706,18.82352941,2.352941176,1.176470588
1013,Auxerre,fr,Ligue 1,2024,2025,11,17,7,6,4,0.411764706,0.352941176,0.235294118,1.59,24,1.411764706,17,1,22.1,1.3,17,4,3,10,0.235294118,0.176470588,0.588235294,0.88,24,1.411764706,34,2,18.9,1.111764706,4,2,1,6,117.6470588,110.5882353,13.52941176,18.82352941,1.176470588,0.588235294,110,125.8823529,14.70588235,20.58823529,1.176470588,1.764705882
1014,Le Havre,fr,Ligue 1,2024,2025,15,17,3,2,12,0.176470588,0.117647059,0.705882353,0.65,15,0.882352941,41,2.411764706,20.5,1.205882353,17,7,2,8,0.411764706,0.117647059,0.470588235,1.35,25,1.470588235,30,1.764705882,20.8,1.223529412,5,3,5,3,123.5294118,117.6470588,20.58823529,16.47058824,1.176470588,0.588235294,124.7058824,103.5294118,18.82352941,16.47058824,2.352941176,1.764705882
1015,Werder Bremen,de,Bundesliga,2024,2025,8,17,5,6,6,0.294117647,0.352941176,0.352941176,1.24,21,1.235294118,26,1.529411765,25.4,1.494117647,17,9,3,5,0.529411765,0.176470588,0.294117647,1.76,33,1.941176471,31,1.823529412,23.8,1.4,2,1,3,2,133.5294118,93.52941176,25.88235294,22.35294118,2.352941176,1.764705882,115.8823529,103.5294118,21.76470588,21.17647059,2.352941176,1.176470588
1016,Genoa,it,Serie A,2024,2025,13,19,5,7,7,0.263157895,0.368421053,0.368421053,1.16,21,1.105263158,25,1.315789474,21.1,1.110526316,19,5,6,8,0.263157895,0.315789474,0.421052632,1.11,16,0.842105263,24,1.263157895,16.1,0.847368421,2,5,0,3,128.9473684,125.2631579,22.10526316,18.42105263,0.526315789,0.526315789,121.5789474,135.7894737,17.89473684,18.94736842,0.526315789,0
1017,Angers,fr,Ligue 1,2024,2025,14,17,5,2,10,0.294117647,0.117647059,0.588235294,1,18,1.058823529,33,1.941176471,17.5,1.029411765,17,5,4,8,0.294117647,0.235294118,0.470588235,1.12,14,0.823529412,20,1.176470588,18.5,1.088235294,3,2,3,3,122.9411765,105.2941176,24.11764706,14.11764706,2.352941176,0.588235294,120,114.1176471,22.35294118,14.70588235,1.764705882,0.588235294
1018,Lazio,it,Serie A,2024,2025,7,19,7,9,3,0.368421053,0.473684211,0.157894737,1.58,33,1.736842105,26,1.368421053,30,1.578947368,19,11,2,6,0.578947368,0.105263158,0.315789474,1.84,28,1.473684211,23,1.210526316,27.2,1.431578947,3,2,4,2,127.3684211,110,31.05263158,24.21052632,3.157894737,1.052631579,140,113.1578947,27.89473684,24.21052632,3.684210526,2.631578947
1019,Getafe,es,La Liga,2024,2025,13,19,4,7,8,0.210526316,0.368421053,0.421052632,1,15,0.789473684,19,1,20.3,1.068421053,19,7,2,10,0.368421053,0.105263158,0.526315789,1.21,19,1,20,1.052631579,16.5,0.868421053,3,3,2,6,146.8421053,153.6842105,30,26.31578947,1.052631579,1.578947368,131.5789474,162.6315789,23.15789474,31.05263158,1.578947368,2.105263158
1020,Union Berlin,de,Bundesliga,2024,2025,13,17,5,6,6,0.294117647,0.352941176,0.352941176,1.24,18,1.058823529,23,1.352941176,21.5,1.264705882,17,5,4,8,0.294117647,0.235294118,0.470588235,1.12,17,1,28,1.647058824,15.5,0.911764706,3,2,0,4,104.7058824,122.9411765,17.64705882,22.35294118,1.176470588,0,85.88235294,123.5294118,15.88235294,20,0,0.588235294
1021,West Ham,eng,Premier League,2024,2025,14,19,5,5,9,0.263157895,0.263157895,0.473684211,1.05,23,1.210526316,34,1.789473684,22.8,1.2,19,6,5,8,0.315789474,0.263157895,0.421052632,1.21,23,1.210526316,28,1.473684211,24.2,1.273684211,2,3,1,0,113.1578947,118.9473684,15.78947368,22.63157895,0,0.526315789,102.6315789,114.2105263,13.68421053,18.42105263,0.526315789,1.052631579
1022,Leganés,es,La Liga,2024,2025,18,19,7,4,8,0.368421053,0.210526316,0.421052632,1.32,23,1.210526316,27,1.421052632,20.1,1.057894737,19,2,9,8,0.105263158,0.473684211,0.421052632,0.79,16,0.842105263,29,1.526315789,15.9,0.836842105,7,5,0,3,,,,,,,,,,,,
1023,Reims,fr,Ligue 1,2024,2025,16,17,4,4,9,0.235294118,0.235294118,0.529411765,0.94,17,1,25,1.470588235,19.4,1.141176471,17,4,5,8,0.235294118,0.294117647,0.470588235,1,16,0.941176471,22,1.294117647,18,1.058823529,2,2,0,3,110.5882353,114.1176471,15.88235294,18.82352941,1.176470588,1.764705882,117.6470588,115.8823529,11.76470588,18.23529412,0.588235294,1.176470588
1024,Liverpool,eng,Premier League,2024,2025,1,19,14,4,1,0.736842105,0.210526316,0.052631579,2.42,42,2.210526316,16,0.842105263,40.4,2.126315789,19,11,5,3,0.578947368,0.263157895,0.157894737,2,44,2.315789474,25,1.315789474,41.7,2.194736842,6,0,3,2,103.1578947,115.2631579,22.63157895,16.31578947,0.526315789,1.052631579,92.10526316,111.0526316,19.47368421,17.36842105,0.526315789,0.526315789
1025,Aston Villa,eng,Premier League,2024,2025,6,19,11,7,1,0.578947368,0.368421053,0.052631579,2.11,34,1.789473684,20,1.052631579,33.5,1.763157895,19,8,2,9,0.421052632,0.105263158,0.473684211,1.37,24,1.263157895,31,1.631578947,22.6,1.189473684,3,0,3,3,129.4736842,102.6315789,31.05263158,16.84210526,0.526315789,0,138.4210526,111.0526316,22.10526316,21.05263158,0.526315789,2.105263158
1026,Wolves,eng,Premier League,2024,2025,16,19,6,3,10,0.315789474,0.157894737,0.526315789,1.11,27,1.421052632,32,1.684210526,23.3,1.226315789,19,6,3,10,0.315789474,0.157894737,0.526315789,1.11,27,1.421052632,37,1.947368421,20.3,1.068421053,0,6,0,3,111.5789474,122.1052632,22.10526316,17.89473684,1.052631579,1.052631579,121.0526316,130.5263158,21.05263158,21.05263158,0.526315789,0
1027,Alavés,es,La Liga,2024,2025,15,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,14,0.736842105,17,0.894736842,21.1,1.110526316,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,24,1.263157895,31,1.631578947,21.7,1.142105263,5,3,6,8,,,,,,,,,,,,
1028,Girona,es,La Liga,2024,2025,16,19,7,3,9,0.368421053,0.157894737,0.473684211,1.26,27,1.421052632,30,1.578947368,25.8,1.357894737,19,4,5,10,0.210526316,0.263157895,0.526315789,0.89,17,0.894736842,30,1.578947368,16.6,0.873684211,3,4,2,2,124.2105263,105.7894737,22.10526316,16.84210526,1.052631579,0.526315789,113.1578947,124.2105263,20,22.63157895,1.052631579,0.526315789
1029,Atalanta,it,Serie A,2024,2025,3,19,9,5,5,0.473684211,0.263157895,0.263157895,1.68,36,1.894736842,24,1.263157895,30.1,1.584210526,19,13,3,3,0.684210526,0.157894737,0.157894737,2.21,42,2.210526316,13,0.684210526,34.8,1.831578947,4,2,3,0,118.9473684,108.9473684,15.26315789,14.21052632,0.526315789,0.526315789,97.89473684,119.4736842,11.57894737,21.05263158,0.526315789,0
1030,Rayo Vallecano,es,La Liga,2024,2025,8,19,6,8,5,0.315789474,0.421052632,0.263157895,1.37,24,1.263157895,26,1.368421053,25.9,1.363157895,19,7,5,7,0.368421053,0.263157895,0.368421053,1.37,17,0.894736842,19,1,19.5,1.026315789,0,2,1,6,,,,,,,,,,,,
1031,Mainz 05,de,Bundesliga,2024,2025,6,17,6,8,3,0.352941176,0.470588235,0.176470588,1.53,24,1.411764706,18,1.058823529,27,1.588235294,17,8,2,7,0.470588235,0.117647059,0.411764706,1.53,31,1.823529412,25,1.470588235,23.1,1.358823529,1,3,3,2,,,,,,,,,,,,
1032,Leicester City,eng,Premier League,2024,2025,18,19,4,3,12,0.210526316,0.157894737,0.631578947,0.79,15,0.789473684,34,1.789473684,16.9,0.889473684,19,2,4,13,0.105263158,0.210526316,0.684210526,0.53,18,0.947368421,46,2.421052632,15.8,0.831578947,1,0,2,4,,,,,,,,,,,,
1033,Empoli,it,Serie A,2024,2025,18,19,2,7,10,0.105263158,0.368421053,0.526315789,0.68,10,0.526315789,26,1.368421053,11.9,0.626315789,19,4,6,9,0.210526316,0.315789474,0.473684211,0.95,23,1.210526316,33,1.736842105,20.6,1.084210526,1,1,2,2,142.6315789,136.3157895,19.47368421,12.63157895,1.578947368,1.578947368,114.2105263,161.5789474,11.05263158,22.10526316,0,1.052631579
1034,Freiburg,de,Bundesliga,2024,2025,5,17,9,3,5,0.529411765,0.176470588,0.294117647,1.76,32,1.882352941,26,1.529411765,22.7,1.335294118,17,7,4,6,0.411764706,0.235294118,0.352941176,1.47,17,1,27,1.588235294,21.6,1.270588235,1,1,3,3,111.7647059,95.88235294,19.41176471,20,0,0,91.17647059,90,15.88235294,12.35294118,1.176470588,1.176470588
1035,Espanyol,es,La Liga,2024,2025,14,19,8,6,5,0.421052632,0.315789474,0.263157895,1.58,23,1.210526316,20,1.052631579,19.4,1.021052632,19,3,3,13,0.157894737,0.157894737,0.684210526,0.63,17,0.894736842,31,1.631578947,15,0.789473684,3,2,2,4,,,,,,,,,,,,
1036,RB Leipzig,de,Bundesliga,2024,2025,7,17,8,6,3,0.470588235,0.352941176,0.176470588,1.76,33,1.941176471,23,1.352941176,26.5,1.558823529,17,5,6,6,0.294117647,0.352941176,0.352941176,1.24,20,1.176470588,25,1.470588235,20.1,1.182352941,3,2,1,1,106.4705882,104.1176471,18.82352941,15.88235294,0.588235294,1.176470588,96.47058824,118.2352941,22.94117647,23.52941176,0,1.764705882
1037,Sevilla,es,La Liga,2024,2025,17,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,17,0.894736842,23,1.210526316,22.3,1.173684211,19,4,5,10,0.210526316,0.263157895,0.526315789,0.89,25,1.315789474,32,1.684210526,20.4,1.073684211,1,4,2,2,120.5263158,131.0526316,31.05263158,30,1.052631579,2.631578947,105.2631579,127.3684211,17.36842105,21.05263158,1.052631579,1.578947368
1038,Dortmund,de,Bundesliga,2024,2025,4,17,11,3,3,0.647058824,0.176470588,0.176470588,2.12,44,2.588235294,19,1.117647059,33.2,1.952941176,17,6,3,8,0.352941176,0.176470588,0.470588235,1.24,27,1.588235294,32,1.882352941,28,1.647058824,4,2,2,2,92.94117647,104.1176471,18.82352941,19.41176471,1.764705882,1.176470588,117.0588235,90.58823529,18.82352941,20,1.176470588,2.352941176
1039,Venezia,it,Serie A,2024,2025,19,19,5,5,9,0.263157895,0.263157895,0.473684211,1.05,17,0.894736842,22,1.157894737,20.8,1.094736842,19,0,9,10,0,0.473684211,0.526315789,0.47,15,0.789473684,34,1.789473684,15,0.789473684,3,2,2,9,137.8947368,132.1052632,21.05263158,20,0.526315789,0.526315789,122.6315789,132.6315789,15.26315789,20,0.526315789,0.526315789
1040,Newcastle Utd,eng,Premier League,2024,2025,5,19,12,2,5,0.631578947,0.105263158,0.263157895,2,40,2.105263158,20,1.052631579,32.9,1.731578947,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,28,1.473684211,27,1.421052632,30.8,1.621052632,3,2,3,0,,,,,,,,,,,,
1041,Rennes,fr,Ligue 1,2024,2025,12,17,9,1,7,0.529411765,0.058823529,0.411764706,1.65,25,1.470588235,17,1,24.9,1.464705882,17,4,1,12,0.235294118,0.058823529,0.705882353,0.76,26,1.529411765,33,1.941176471,23.7,1.394117647,6,2,2,4,116.4705882,128.2352941,22.94117647,18.23529412,2.941176471,0.588235294,122.9411765,132.3529412,17.05882353,21.17647059,0.588235294,0.588235294
1042,Bochum,de,Bundesliga,2024,2025,18,17,3,4,10,0.176470588,0.235294118,0.588235294,0.76,16,0.941176471,33,1.941176471,23.2,1.364705882,17,3,3,11,0.176470588,0.176470588,0.647058824,0.71,17,1,34,2,18.6,1.094117647,2,1,1,5,100,127.6470588,14.11764706,18.82352941,1.176470588,0,77.64705882,147.0588235,11.76470588,22.35294118,1.176470588,1.176470588
1043,Ipswich Town,eng,Premier League,2024,2025,19,19,1,4,14,0.052631579,0.210526316,0.736842105,0.37,14,0.736842105,44,2.315789474,16.8,0.884210526,19,3,6,10,0.157894737,0.315789474,0.526315789,0.79,22,1.157894737,38,2,17.5,0.921052632,1,0,1,6,,,,,,,,,,,,
1044,Manchester City,eng,Premier League,2024,2025,3,19,13,3,3,0.684210526,0.157894737,0.157894737,2.21,43,2.263157895,23,1.210526316,37.4,1.968421053,19,8,5,6,0.421052632,0.263157895,0.315789474,1.53,29,1.526315789,21,1.105263158,30.7,1.615789474,3,2,1,2,,,,,,,,,,,,
1045,Strasbourg,fr,Ligue 1,2024,2025,7,17,10,5,2,0.588235294,0.294117647,0.117647059,2.06,33,1.941176471,20,1.176470588,24.6,1.447058824,17,6,4,7,0.352941176,0.235294118,0.411764706,1.29,23,1.352941176,24,1.411764706,24.7,1.452941176,2,4,0,5,129.4117647,121.7647059,20,20,0,0.588235294,126.4705882,108.2352941,22.35294118,21.17647059,1.176470588,1.176470588
1046,Cagliari,it,Serie A,2024,2025,15,19,6,4,9,0.315789474,0.210526316,0.473684211,1.16,24,1.263157895,28,1.473684211,23.4,1.231578947,19,3,5,11,0.157894737,0.263157895,0.578947368,0.74,16,0.842105263,28,1.473684211,19.3,1.015789474,0,1,3,5,117.8947368,128.9473684,15.26315789,12.63157895,0.526315789,0,104.2105263,134.2105263,15.78947368,23.15789474,2.105263158,1.578947368
1047,Leverkusen,de,Bundesliga,2024,2025,2,17,10,4,3,0.588235294,0.235294118,0.176470588,2,36,2.117647059,22,1.294117647,32.7,1.923529412,17,9,8,0,0.529411765,0.470588235,0,2.06,36,2.117647059,21,1.235294118,24.2,1.423529412,3,2,3,2,104.1176471,91.17647059,22.35294118,17.64705882,0.588235294,0.588235294,111.7647059,100,16.47058824,17.64705882,0,0
1048,Lille,fr,Ligue 1,2024,2025,5,17,11,4,2,0.647058824,0.235294118,0.117647059,2.18,31,1.823529412,18,1.058823529,27.3,1.605882353,17,6,5,6,0.352941176,0.294117647,0.352941176,1.35,21,1.235294118,18,1.058823529,27.4,1.611764706,4,3,6,1,117.6470588,116.4705882,18.82352941,18.23529412,0.588235294,0,110,122.3529412,18.23529412,25.88235294,4.117647059,1.176470588
1049,Brentford,eng,Premier League,2024,2025,10,19,9,4,6,0.473684211,0.210526316,0.315789474,1.63,40,2.105263158,35,1.842105263,35.1,1.847368421,19,7,4,8,0.368421053,0.210526316,0.421052632,1.32,26,1.368421053,22,1.157894737,23.9,1.257894737,3,0,3,1,99.47368421,74.73684211,22.63157895,16.31578947,1.052631579,0,92.63157895,93.15789474,18.42105263,16.31578947,0.526315789,0.526315789
1050,Roma,it,Serie A,2024,2025,5,19,13,2,4,0.684210526,0.105263158,0.210526316,2.16,37,1.947368421,15,0.789473684,27.7,1.457894737,19,7,7,5,0.368421053,0.368421053,0.263157895,1.47,19,1,20,1.052631579,25.2,1.326315789,3,2,5,2,133.6842105,100,24.73684211,15.26315789,2.105263158,0,131.5789474,113.1578947,20,18.42105263,0.526315789,0.526315789
1051,Chelsea,eng,Premier League,2024,2025,4,19,12,5,2,0.631578947,0.263157895,0.105263158,2.16,35,1.842105263,18,0.947368421,37.2,1.957894737,19,8,4,7,0.421052632,0.210526316,0.368421053,1.47,29,1.526315789,25,1.315789474,30.6,1.610526316,3,1,2,5,113.6842105,113.1578947,22.10526316,25.26315789,0.526315789,0.526315789,126.8421053,116.3157895,28.42105263,26.31578947,0.526315789,0.526315789
1052,Brighton,eng,Premier League,2024,2025,8,19,8,8,3,0.421052632,0.421052632,0.157894737,1.68,30,1.578947368,26,1.368421053,30.5,1.605263158,19,8,5,6,0.421052632,0.263157895,0.315789474,1.53,36,1.894736842,33,1.736842105,28.2,1.484210526,5,3,2,6,120,116.3157895,25.78947368,17.89473684,0.526315789,0,104.7368421,114.2105263,18.94736842,20,2.105263158,1.578947368
1053,Saint-Étienne,fr,Ligue 1,2024,2025,17,17,6,3,8,0.352941176,0.176470588,0.470588235,1.24,24,1.411764706,33,1.941176471,21.5,1.264705882,17,2,3,12,0.117647059,0.176470588,0.705882353,0.53,15,0.882352941,44,2.588235294,14.9,0.876470588,0,5,4,10,,,,,,,,,,,,
1054,Everton,eng,Premier League,2024,2025,13,19,5,9,5,0.263157895,0.473684211,0.263157895,1.26,26,1.368421053,23,1.210526316,22.9,1.205263158,19,6,6,7,0.315789474,0.315789474,0.368421053,1.26,16,0.842105263,21,1.105263158,18.8,0.989473684,1,1,1,1,102.1052632,111.0526316,10.52631579,21.05263158,1.052631579,1.052631579,100.5263158,115.2631579,12.63157895,21.05263158,0,0
1055,Napoli,it,Serie A,2024,2025,1,19,14,3,2,0.736842105,0.157894737,0.105263158,2.37,32,1.684210526,13,0.684210526,32.3,1.7,19,10,7,2,0.526315789,0.368421053,0.105263158,1.95,27,1.421052632,14,0.736842105,20.6,1.084210526,3,2,2,2,105.2631579,102.6315789,18.42105263,10.52631579,0.526315789,0,141.5789474,115.7894737,19.47368421,13.68421053,0,0
1056,Lyon,fr,Ligue 1,2024,2025,6,17,11,2,4,0.647058824,0.117647059,0.235294118,2.06,37,2.176470588,21,1.235294118,35.8,2.105882353,17,6,4,7,0.352941176,0.235294118,0.411764706,1.29,28,1.647058824,25,1.470588235,24.5,1.441176471,6,2,4,1,101.7647059,112.3529412,17.64705882,14.70588235,1.176470588,0,124.1176471,118.8235294,21.17647059,18.23529412,0,0
1057,Inter,it,Serie A,2024,2025,2,19,13,4,2,0.684210526,0.210526316,0.105263158,2.26,40,2.105263158,21,1.105263158,34.2,1.8,19,11,5,3,0.578947368,0.263157895,0.157894737,2,39,2.052631579,14,0.736842105,32.7,1.721052632,5,3,4,1,113.1578947,105.7894737,14.21052632,12.10526316,0.526315789,0,115.2631579,112.1052632,13.15789474,17.89473684,1.578947368,0.526315789
1058,Nantes,fr,Ligue 1,2024,2025,13,17,5,6,6,0.294117647,0.352941176,0.352941176,1.24,19,1.117647059,18,1.058823529,22.2,1.305882353,17,3,6,8,0.176470588,0.352941176,0.470588235,0.88,20,1.176470588,34,2,17,1,2,2,3,6,114.1176471,125.2941176,14.70588235,20,2.352941176,1.176470588,124.1176471,114.1176471,16.47058824,20.58823529,0.588235294,1.176470588
1059,Atlético Madrid,es,La Liga,2024,2025,3,19,14,4,1,0.736842105,0.210526316,0.052631579,2.42,42,2.210526316,15,0.789473684,40.7,2.142105263,19,8,6,5,0.421052632,0.315789474,0.263157895,1.58,26,1.368421053,15,0.789473684,23.9,1.257894737,3,4,4,1,,,,,,,,,,,,
1060,Milan,it,Serie A,2024,2025,8,19,9,7,3,0.473684211,0.368421053,0.157894737,1.79,30,1.578947368,16,0.842105263,30,1.578947368,19,9,2,8,0.473684211,0.105263158,0.421052632,1.53,31,1.631578947,27,1.421052632,33.7,1.773684211,3,1,5,1,102.6315789,105.2631579,22.10526316,15.26315789,1.052631579,1.578947368,132.6315789,113.1578947,15.78947368,20.52631579,0.526315789,1.578947368
1061,Valencia,es,La Liga,2024,2025,12,19,9,4,6,0.473684211,0.210526316,0.315789474,1.63,26,1.368421053,20,1.052631579,24.3,1.278947368,19,2,9,8,0.105263158,0.473684211,0.421052632,0.79,18,0.947368421,34,1.789473684,18.9,0.994736842,4,3,1,6,131.0526316,121.0526316,29.47368421,24.21052632,1.052631579,0.526315789,118.4210526,111.5789474,15.26315789,20,0.526315789,0
1062,Juventus,it,Serie A,2024,2025,4,19,11,7,1,0.578947368,0.368421053,0.052631579,2.11,31,1.631578947,15,0.789473684,27.1,1.426315789,19,7,9,3,0.368421053,0.473684211,0.157894737,1.58,27,1.421052632,20,1.052631579,23.9,1.257894737,2,2,4,3,101.0526316,125.7894737,19.47368421,17.36842105,1.052631579,1.052631579,102.1052632,127.3684211,17.89473684,17.36842105,0,0.526315789
1063,Paris S-G,fr,Ligue 1,2024,2025,1,17,14,2,1,0.823529412,0.117647059,0.058823529,2.59,45,2.647058824,16,0.941176471,48.1,2.829411765,17,12,4,1,0.705882353,0.235294118,0.058823529,2.35,47,2.764705882,19,1.117647059,40.7,2.394117647,3,2,4,1,,,,,,,,,,,,
1064,Real Sociedad,es,La Liga,2024,2025,11,19,8,3,8,0.421052632,0.157894737,0.421052632,1.42,20,1.052631579,20,1.052631579,24,1.263157895,19,5,4,10,0.263157895,0.210526316,0.526315789,1,15,0.789473684,26,1.368421053,18.5,0.973684211,2,4,2,3,,,,,,,,,,,,
1065,Nott'ham Forest,eng,Premier League,2024,2025,7,19,9,5,5,0.473684211,0.263157895,0.263157895,1.68,26,1.368421053,16,0.842105263,22.8,1.2,19,10,3,6,0.526315789,0.157894737,0.315789474,1.74,32,1.684210526,30,1.578947368,22.6,1.189473684,2,1,1,2,,,,,,,,,,,,
1066,Parma,it,Serie A,2024,2025,16,19,5,6,8,0.263157895,0.315789474,0.421052632,1.11,25,1.315789474,28,1.473684211,25.6,1.347368421,19,2,9,8,0.105263158,0.473684211,0.421052632,0.79,19,1,30,1.578947368,17.5,0.921052632,6,1,1,4,136.3157895,111.5789474,27.36842105,20,1.052631579,0.526315789,117.8947368,101.5789474,13.68421053,18.94736842,0.526315789,2.105263158
1067,Eint Frankfurt,de,Bundesliga,2024,2025,3,17,10,4,3,0.588235294,0.235294118,0.176470588,2,41,2.411764706,22,1.294117647,36.8,2.164705882,17,7,5,5,0.411764706,0.294117647,0.294117647,1.53,27,1.588235294,24,1.411764706,28.3,1.664705882,2,0,3,3,,,,,,,,,,,,
1068,Celta Vigo,es,La Liga,2024,2025,7,19,11,3,5,0.578947368,0.157894737,0.263157895,1.89,32,1.684210526,21,1.105263158,27.8,1.463157895,19,5,4,10,0.263157895,0.210526316,0.526315789,1,27,1.421052632,36,1.894736842,26.5,1.394736842,4,1,5,3,,,,,,,,,,,,
1069,Brest,fr,Ligue 1,2024,2025,9,17,10,3,4,0.588235294,0.176470588,0.235294118,1.94,31,1.823529412,21,1.235294118,24.7,1.452941176,17,5,2,10,0.294117647,0.117647059,0.588235294,1,21,1.235294118,38,2.235294118,20.7,1.217647059,6,5,3,5,129.4117647,119.4117647,17.05882353,16.47058824,0.588235294,1.764705882,130,131.7647059,18.82352941,22.35294118,0.588235294,0
